id,text,source,created_at
8.23E+17,"Imagina que louco vc estar lÃ¡ marchando pedindo pela igualdade, lutando por direitos e aÃ­ comeÃ§a a esbarrar nas pesâ€¦ https://t.co/LT9ji92EzN",Twitter for Android,21-01-17 23:59
8.23E+17,@ashleyholyfield #WomensMarch #womensmarchnyc is something i'll remember forever,Twitter for iPhone,21-01-17 23:59
8.23E+17,Saw this poster by the hundreds at the #WomensMarch in DC. Insanity! https://t.co/9EbXuOysTx,PlumeÂ forÂ Android,21-01-17 23:59
8.23E+17,"#WomensMarch : que num futuro prÃ³ximo, nÃ£o tenhamos mais donos e sim, governantes no Mundo. Que InstituiÃ§Ãµes nÃ£o o dominem com golpes e...",Twitter for Android,21-01-17 23:59
8.23E+17,"feminist (n.) a the person who believes in the social, political, and economic equality of the sexes. pass it on.â€¦ https://t.co/wz2RGhSIzT",Twitter for Android,21-01-17 23:59
8.23E+17,you make me proud @kerrywashington thank you #WomensMarch https://t.co/Q3Fem4dGJX,Twitter for iPhone,21-01-17 23:59
8.23E+17,@fuggirls From the OC! #WomensMarch https://t.co/BTomw6PVsS,Twitter for iPhone,21-01-17 23:59
8.23E+17,feeling incredibly empowered and inspired by all the pictures of everyone at the #WomensMarch today ðŸ’ƒðŸ»ðŸ’ƒðŸ»,Twitter for iPhone,21-01-17 23:59
8.23E+17,Documenting the #voice of the peopleâœŒðŸ½ðŸŒŽâ¤#WomensMarch #Dtla @_theglobalhuman @ Pershing Square https://t.co/ckq0I3GAb8,Instagram,21-01-17 23:59
8.23E+17,Todos juntos por uma causa maior â¤â¤ #WomensMarch,Mobile Web (M2),21-01-17 23:59
8.23E+17,@StevieVanZandt @nilslofgren â¤â¤ #LandOfHopeAndDreams  #womensMarch https://t.co/2tNZiU07Ir,Twitter for Android,21-01-17 23:59
8.23E+17,#NashvilleWomensMarch #WomensMarch https://t.co/K6OIwsTIjt,Twitter for iPhone,21-01-17 23:59
8.23E+17,and the people who are supporting the march have taught me that today and im so incredibly thankful â¤ï¸ðŸŒ»âœ¨ #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,We are the popular vote! And there's more of us! #WomensMarch Washington D.C.â€¦ https://t.co/N70UveJ9C5,Instagram,21-01-17 23:59
8.23E+17,To the streets! (Again) #womensmarch #losangeles @ Downtown Los Angeles https://t.co/arVUdJeZxe,Instagram,21-01-17 23:59
8.23E+17,Proud of everyone that marched today #WomensMarch,Twitter for Android,21-01-17 23:59
8.23E+17,VÃDEO | Lauren via Snapchat (laurenjauregui1) #28 #WomensMarch https://t.co/Pp5mIcYn0p,Twitter for Android,21-01-17 23:59
8.23E+17,#WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,"#resist
#WomensMarch https://t.co/kcQQcfmVzC",Mobile Web (M5),21-01-17 23:59
8.23E+17,"A family that protests together, stays together. #WomensMarch https://t.co/s6pRZiYlMD",Twitter for iPhone,21-01-17 23:59
8.23E+17,"@KellieLeitch &amp; @kevinolearytv pay attention! Women's voices are powerful, and will shout down the politics of diviâ€¦ https://t.co/2Fg9xqowyi",Twitter for Android,21-01-17 23:59
8.23E+17,As we passed the @Newseum the crowd broke into this chant. Music to my ears! #WomensMarch #journalismmattersâ€¦ https://t.co/7fL6ZOMc3T,Twitter for iPhone,21-01-17 23:59
8.23E+17,The Philippines should have joined the #WomensMarch,Twitter for Android,21-01-17 23:59
8.23E+17,Shoutout to @JenShykula @kileykroh @scraptordelight @EllenOchs @nancy_delaney and all the women who marched today. Inspiring #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,#DiversityIsBeautiful #WomensMarch #WhyIMarch #StandUpToTrump https://t.co/O5WnmBiYCh,Twitter for iPhone,21-01-17 23:59
8.23E+17,@Nick_Offerman VERY COOL! May #TheForce be with YOU! #WomensMarch https://t.co/KPV5cuJJBk https://t.co/BGCo9G0uDi https://t.co/SMWtKyWry5,Twitter Web Client,21-01-17 23:59
8.23E+17,@realDonaldTrump  Just thought you'd like to know since size is very important to you  #WomensMarch https://t.co/4W8zi66q4l,Twitter Web Client,21-01-17 23:59
8.23E+17,"Today was a day to remember #resisterhood #womensmarch #womensmarchonwashington @ Washington,â€¦ https://t.co/qeaEGFoCCn",Instagram,21-01-17 23:59
8.23E+17,And the #WomensMarch begins! @alliecashel #MarchingwithMe #WMDC https://t.co/m5t5Tb0u6b,PlumeÂ forÂ Android,21-01-17 23:59
8.23E+17,#womensmarch https://t.co/8rSYx1xuHN,Twitter for iPhone,21-01-17 23:59
8.23E+17,@stefsull awesome! hugs and high fives to you from the #WomensMarch here in PHX!,Twitter for iPhone,21-01-17 23:59
8.23E+17,"today's #WomensMarch will go down in the history books, i'm just so amazed and proud and happy and aahhhh, love is everything",Twitter Web Client,21-01-17 23:59
8.23E+17,"""Incluso yo entiendo que NO es NO"" ðŸ‘ðŸ‘ðŸ‘ðŸ‘ #WomensMarch https://t.co/RaOTFApj1B",Twitter for Android,21-01-17 23:59
8.23E+17,Enough said. #womensmarch #queenspark #womensrightsarehumanrights #equality #womensmarchonwashingtonâ€¦ https://t.co/ftoErHYdFB,Twitter for iPhone,21-01-17 23:59
8.23E+17,Wow! Awesome shot! #WomensMarch #WomensMarchStLouis https://t.co/uFyYiKfc5E,Twitter for Android,21-01-17 23:59
8.23E+17,Ran into the #Trump family at the #WomensMarch in DC today! @â€¦ https://t.co/icLriqFHzL,Instagram,21-01-17 23:59
8.23E+17,The #womensmarchÂ  is just more hashtag activism. Until you get out and volunteer with/for women you've done nothing but go on a walk.,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch the most pointless protest with no substance. George Soros strikes again.,Twitter for Android,21-01-17 23:59
8.23E+17,Femmenist fam #WomensMarch #seattle @womensmarch https://t.co/6S1uvsKBNZ,Twitter for iPhone,21-01-17 23:59
8.23E+17,"I remember Soros and Pocahontas having a closed door meeting months ago,wonder if #WomensMarch was discussedðŸ¤”",Twitter for iPhone,21-01-17 23:59
8.23E+17,"I remember Soros and Pocahontas having a closed door meeting months ago,wonder if #WomensMarch was discussedðŸ¤”",Twitter for iPhone,21-01-17 23:59
8.23E+17,21 de Enero para la Historia! #WomensMarch https://t.co/LqjrfO1T4k,Twitter for Android,21-01-17 23:59
8.23E+17,Difference in the streets of Washington. Yesterday vs today. #womensmarch https://t.co/gPW3vpj9WN,Twitter for Android,21-01-17 23:59
8.23E+17,We hold these rights to be self evident that all (wo)men are created equal #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,"#WomenWhoHaveInspiredMe 

My mom for letting me be a boss ass bitch, and allowing me to break the stereotypesâ€¦ https://t.co/tQCnZeMOzv",Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarchOnWashington #womensmarch https://t.co/hb4GbBCVlX,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Gloria Steinem, co-Chair of #WomensMarch against Trump, admitted to being a... https://t.co/yZM2QxRdXW by #Eyes_of_justice via @c0nvey",Put your button on any page! ,21-01-17 23:59
8.23E+17,Your movement is not progressive when you have more rights than men &amp  shouting for more special treatment #WomensMarch,Twitter for Android,21-01-17 23:59
8.23E+17,"Retweeted Univision Noticias (@UniNoticias):

""AsÃ­ luce la democracia"", gritan l@s asistentes a la #WomensMarch... https://t.co/fDXZDdzZwk",Facebook,21-01-17 23:59
8.23E+17,"Feminista orgullosa, here â˜  #WomensMarch",Twitter for Android,21-01-17 23:59
8.23E+17,i stan the right people #WomensMarch https://t.co/llfkoNLch5,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch is on every Chanel but #millionmanmarch was ignored. I wonder y,Twitter for Android,21-01-17 23:59
8.23E+17,I'm proud of the people who marched today for women rights. #WomensMarch https://t.co/BQsZWiBAWD,Twitter Web Client,21-01-17 23:59
8.23E+17,celebrities standing up for what they believe in and spreading awareness is everythingðŸ‘ðŸ¼ #WomensMarch https://t.co/23H8TQoP0Q,Twitter for iPhone,21-01-17 23:59
8.23E+17,Should @Madonna get arrested for threatening @POTUS @realDonaldTrump and @WhiteHouse? #WomensMarch #Inauguration #Streif #DSDS #fm4fest,Twitter Web Client,21-01-17 23:59
8.23E+17,Enquanto muitos queriam estar na disney eu queria estar na #WomensMarch,Twitter Web Client,21-01-17 23:59
8.23E+17,For real first time D.C. Was full of #nastywomen lol #MAGA I'm sure @realDonaldTrump  agrees with me  do you retweet #MAGA #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch #puppet #fraternalkiss https://t.co/VoZlWpzEl4 https://t.co/1AzDGunwdj,IFTTT,21-01-17 23:59
8.23E+17,@WhiteHouse @realDonaldTrump @POTUS Thanks for the encouragement for #WomensMarch,Twitter Web Client,21-01-17 23:59
8.23E+17,Mood #WomensMarch https://t.co/yf0wxCEEl9,Twitter for iPhone,21-01-17 23:59
8.23E+17,@POTUS Your profile picture looks like you're making a poopie in your Depends. #notmypresident #ImpeachTrump #womensmarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,#womensmarchonwashington #yyjwomensmarch #womensmarch #womensmarch2017 #yyj #yyjwomen https://t.co/mQKJNUcThr,Instagram,21-01-17 23:59
8.23E+17,Supporting from far far away all the great people who took the streets all over the world to fight for humanity #womensmarch ðŸ’ªðŸ¼ðŸ’ªðŸ¼ðŸ’ªðŸ¼,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch bbc &amp  other leftard press whip up hysteria against #trump to try &amp  overthrow democracy &amp support #islamicstate #sad #thepapers,Twitter Web Client,21-01-17 23:59
8.23E+17,#WomensMarch is just so beautifulðŸ’–,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch https://t.co/mDIKweKKS6,Twitter for Android,21-01-17 23:59
8.23E+17,Great post: the #WomensMarch should be a warm up to greater action in the fight against bigotry and sexism https://t.co/kQLX8R6H9q,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Super proud of my daughter @the_music_freak she stood-up for us both today since my leg prevented me 
#WomensMarch 
https://t.co/BJHke4y4EV",Twitter for iPhone,21-01-17 23:59
8.23E+17,"#WomensMarch the ladies stand up against the new president dips**t, i'm no woman, but i help them, our democracy needs to be defend",Twitter Web Client,21-01-17 23:59
8.23E+17,All of the photos and videos from around the world today are so inspiring â¤ #WomensMarch #LoveTrumpsHate,Twitter for iPhone,21-01-17 23:59
8.23E+17,@SNNTV some lovelies resting before the walk back over. Today was incredible #womensrightsarehumanrightsâ€¦ https://t.co/ZNGr2rhKZT,Mobile Web (M5),21-01-17 23:59
8.23E+17,Two of my absolute favorite signs today. #peoplearesaying #youresovain #womensmarch https://t.co/CT0RWLKtZ6,Twitter for iPhone,21-01-17 23:59
8.23E+17,Goodnight from Berlin! #WomensMarch https://t.co/yumG4697ts,TweetDeck,21-01-17 23:59
8.23E+17,Absolutely fantastic day in #NYC!  So happy to see a lot of families w little kids. They are our hope for the futurâ€¦ https://t.co/6nESGoJ5N1,Twitter for Android,21-01-17 23:59
8.23E+17,#WomensMarch i love everything about this â¤ï¸ wish i could've marched with everyone but know you have/had my support,Twitter for Android,21-01-17 23:59
8.23E+17,"MY BODY,  MY CHIOCE!"" #WomensMarchOnWashington #WomensMarch",Twitter for Android,21-01-17 23:59
8.23E+17,melissa benoist is truly a legend of the human race we cannot deny it any longer #womensmarch https://t.co/CDEpWN2hsV,Twitter Web Client,21-01-17 23:59
8.23E+17,"#WomensMarch attendance means responsibility and obligation to act. With every move you make forever, act as if you are marching for women",Twitter for iPhone,21-01-17 23:59
8.23E+17,Just a reminder...we got us some werrrrrk to do! â¤ï¸ðŸ’›ðŸ’šðŸ’™ðŸ’œðŸŒˆðŸ‡ºðŸ‡¸#seattlewomxnsmarch #womensmarch @â€¦ https://t.co/N8uQ8r6cQx,Instagram,21-01-17 23:59
8.23E+17,Successfully peaceful march in Colorado Springs. Far more people than expected! #womensmarch #wildfeminist https://t.co/v6XL6H3dF0,Twitter for iPhone,21-01-17 23:59
8.23E+17,Not even half the crowd at the Omaha #WomensMarch https://t.co/m0PNE0eVIC,Twitter for Android,21-01-17 23:59
8.23E+17,"Stronger together ""@KaivanShroff: Wow. Those ""coastal elites"" really turned out for the #WomensMarch https://t.co/61lERmagpC""",Twitter for BlackBerryÂ®,21-01-17 23:59
8.23E+17,Only crying can save us. #WomensMarch https://t.co/CbKhZSMauk,Twitter for Android,21-01-17 23:59
8.23E+17,#womensmarchlondon #WomensMarch https://t.co/C4i9zrChis,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Women's March NYCâœŠðŸ»âœŠðŸ¼âœŠðŸ½âœŠðŸ¾âœŠðŸ¿ Women from everywhere unite!!!ðŸ’•

#WomensMarch #womensmarch #womensmarchnyc #feminism https://t.co/76YM73QO9u",Twitter for iPhone,21-01-17 23:59
8.23E+17,Proud of all the women and men around the world marching for women's rights! March on lovelies! ðŸ’•âœŠðŸ¼ #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,"#womensmarch #ungovernable #antifascist @ BogotÃ¡, Colombia https://t.co/xZXDB3p74w",Instagram,21-01-17 23:59
8.23E+17,"#WomensMarch Is the most hypocritical event...
Most attendees voted for a candidate who shamed innocent female rape victims",Twitter for iPhone,21-01-17 23:59
8.23E+17,"""MIND YOUR OWN UTERUS"" is my favorite sign i've seen all day #WomensMarch",Twitter for iPhone,21-01-17 23:59
8.23E+17,@kerrywashington words can't say how i'm proud of you â™¥ï¸ #WomensMarch https://t.co/N45PYaz2cf,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Please tell her (and those like her) that there are MANY voting opportunities in the next 92 weeks.
#voteeverytime #womensmarch @bridgetbhc",Twitter Web Client,21-01-17 23:59
8.23E+17,#WomensMarch #westillwithher #notmypresident #youwillneverbeourpresident https://t.co/XuBaLVlLGZ,Twitter Web Client,21-01-17 23:59
8.23E+17,@ButteCurtis406 Great to meet you today!  Thank you for inspiring me! #WomensMarch https://t.co/pF2SdLIQGf,Twitter for Android,21-01-17 23:59
8.23E+17,"Girls, we run this motha ðŸ’ƒðŸ’ƒðŸ’ƒðŸ’ƒ #WomensMarch",Twitter for iPhone,21-01-17 23:59
8.23E+17,"Okay, maybe THIS is the best sign of the day. Because my fucking heartstrings â™¥â™¥â™¥. #WomensMarch https://t.co/nvp21i226R",Mobile Web (M5),21-01-17 23:59
8.23E+17,"#WomensMarch #womensmarchlexingtonky @ Lexington, Kentucky https://t.co/ycpSz0Yr61",Instagram,21-01-17 23:59
8.23E+17,"#WomensMarch: one of many great signs at the March today: ""Free Melanie"".",Twitter for iPhone,21-01-17 23:59
8.23E+17,We will not be silenced. #WomensMarch https://t.co/P1h7Cem88U,Twitter for iPhone,21-01-17 23:59
8.23E+17,Hoy leÃ­ por 1Â° vez el nombre Julieta Lanteri. #WomensMarch https://t.co/LhUgO4IRgL,Twitter Web Client,21-01-17 23:59
8.23E+17,Really proud of my fellow Americans today. Great to see the huge turnout for the #WomensMarch.,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Protesters Flood Midtownâ€¼ï¸Ž
#WomensMarch 
è‰²ã‚“ãªãƒ¢ãƒŽã‚’è„‡ã¸ç½®ã„ã¨ã„ã¦ã‚‚ã€ã“ã®ç†±ã¨äººäººäººã¯å‡„ã„ã§ã™",Twitter for iPhone,21-01-17 23:59
8.23E+17,"ãƒ­ã‚µãƒ³ã‚¼ãƒ«ã‚¹ã§ã¯ï¼—ï¼•ä¸‡äººãŒãƒ‡ãƒ¢è¡Œé€²ã«å‚åŠ ã—ãŸã¨ä¼ãˆã‚‰ã‚Œã¦ã„ã¾ã™ã€‚
#StopTrump
ðŸƒã‚¹ãƒˆãƒƒãƒ—ãƒ»ãƒˆãƒ©ãƒ³ãƒ—ï¼
#WomensMarch in Los Angeles https://t.co/vdI4ympuZo",Twitter for Android,21-01-17 23:59
8.23E+17,"Marcha de Mujeres contra Trump, las protestas por todo el mundo https://t.co/fgFhZ8I1ly #WomensMarch by #el_pais via @c0nvey",Put your button on any page! ,21-01-17 23:59
8.23E+17,Such an amazing thing to witness! #pdx #WomensMarch https://t.co/eTCBoWI4L9,Twitter for iPhone,21-01-17 23:59
8.23E+17,Nope. #WomensMarch https://t.co/beH0q9EJim,Tweetbot for iÎŸS,21-01-17 23:59
8.23E+17,eu que escrevi #WomensMarch https://t.co/7RvS0zKZ9x,Twitter for iPhone,21-01-17 23:59
8.23E+17,Regarding the #womensmarch I'm re-sharing this. I agree 100% with Derek Carr. It's on the people to make the countrâ€¦ https://t.co/uBIBjuw4Ff,Twitter for iPhone,21-01-17 23:59
8.23E+17,#feminism #amerikkka #makeamericawhiteagain #ignorance #Trump #WomensMarch https://t.co/mqqCFnOgmo,Tweetbot for iÎŸS,21-01-17 23:59
8.23E+17,"And it was just, in all honesty, the greatest protest/demonstration I've ever been part of. So glad I went. #WomensMarch #austinwomensmarch",Twitter Web Client,21-01-17 23:59
8.23E+17,ALGUEM ME DA DINHEIRO PRA COMPRAR COLA PRIT E COLAR ESSAS IMAGENS NA MINHA CARA  #WomensMarch https://t.co/lrZjvr32Vc,Twitter for Android,21-01-17 23:59
8.23E+17,What up #reno! #WomensMarch https://t.co/1gBEIYWa9p,Twitter for Android,21-01-17 23:59
8.23E+17,"""Of all my years living here in America, I've never seen anything like this. It's amazing."" My dad referring to #WomensMarch",Twitter for iPhone,21-01-17 23:59
8.23E+17,"Bay area people, you so inspire me. Your passion, your humor, your resolve. I'm honored to live among you. #WomensMarch",TweetDeck,21-01-17 23:59
8.23E+17,Today at #WomensMarch (The first sign is the one I made) https://t.co/pTXfykZnhd,Twitter for iPhone,21-01-17 23:59
8.23E+17,"""Since we all came from a woman, got our name from a woman and our game from a woman...""  -Tupac #WomensMarch",Twitter for iPhone,21-01-17 23:59
8.23E+17,#Womensmarch #phillywomenmarch https://t.co/euKFkoTNSB,Twitter Web Client,21-01-17 23:59
8.23E+17,glad to see I stan the right people! part 2!!! #WomensMarch https://t.co/ZBwhloaHF1,Twitter Web Client,21-01-17 23:59
8.23E+17,@Stonekettle getting ready to march. #WomensMarch #Omaha https://t.co/bogUurxTRv,Twitter for iPhone,21-01-17 23:59
8.23E+17,More strangers with an awesome sign. #womensmarch https://t.co/0w5eTMbawS,Instagram,21-01-17 23:59
8.23E+17,I feel truly proud of all this the march with love and expressing so much without doubt we support to change the woâ€¦ https://t.co/xprOqTuLQK,Twitter for Android,21-01-17 23:59
8.23E+17,On the day when ppl come out in record numbers in support of #WomensMarch https://t.co/2p07mf9Ooz,Twitter for iPhone,21-01-17 23:59
8.23E+17,Women's march in Little Rock! #womensmarch https://t.co/ZwisaJo807,Twitter for iPhone,21-01-17 23:59
8.23E+17,#protestsigns #protest #poster #WomensMarch https://t.co/UMY9r9snf0,Twitter for Android,21-01-17 23:59
8.23E+17,#WomensMarch  One giant virtue signalling display. If you gave a damn you'd protest for women like this: https://t.co/mDYGjpQpJx,Twitter Web Client,21-01-17 23:59
8.23E+17,#WomensMarch #WomensMarchDenver @ Denver's Civic Center Park https://t.co/lmD8TZPpaI,Instagram,21-01-17 23:59
8.23E+17,#WomensMarch,Twitter for Android,21-01-17 23:59
8.23E+17,@SopanDeb @seanspicer All that yelling and lying doesn't seem to be working. We know YOU LIE!! #everyoneknows #weseeyou #womensmarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,"#WomensMarch on #Sacramento reaches #Capitol steps with 20,000 people, police say https://t.co/7oF5qMAqzV",Twitter for iPhone,21-01-17 23:59
8.23E+17,Shondaland em peso na #womensmarch,Twitter for Android,21-01-17 23:59
8.23E+17,A worldwide day of action-well done to women from Washington to Antarctica. Historic images! #whyIMarch #WomensMarch https://t.co/PQxH61zqUc,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarchOnWashington #womensmarch https://t.co/230r9HLsgz,Twitter for iPhone,21-01-17 23:59
8.23E+17,Marching in Los Angeles!  #WomensMarch #MyBodyMyChoice #SydneyChandler @jenniferT_poet #journalist #LosAngeles https://t.co/I7TOzPW9bX,Twitter Web Client,21-01-17 23:59
8.23E+17,So proud to be surrounded by so many people who care #womensmarch https://t.co/iburQPo3jf,Twitter for iPhone,21-01-17 23:59
8.23E+17,@smrtgrls @meredeetch I agree. Many folks at #WomensMarch #Toronto today! https://t.co/Y5jMfHgxPU,Twitter for iPhone,21-01-17 23:59
8.23E+17,Proud to have been a part of this today. Thanks Nashville. #WomensMarch https://t.co/NeUnjnivw6,Twitter Web Client,21-01-17 23:59
8.23E+17,"social media echo chamber be damned, I am so proud that my feed is nothing but friends and loved ones marchingâ€¦ https://t.co/aZXxiWXTi6",Twitter Web Client,21-01-17 23:59
8.23E+17,Eu preciso do feminismo porque ainda tem gente que acha que ser feminista quer dizer sair loka abortando fetoâ€¦ https://t.co/RRyj4HHEi4,Twitter for iPhone,21-01-17 23:59
8.23E+17,"150,000 Strong! #womensmarch #boston #bostonwomensmarch #boswomensmarch https://t.co/vTCoighl6t",Instagram,21-01-17 23:59
8.23E+17,"Chants at the #WomensMarch ""We will not go away. Welcome to your first day"".",Twitter for iPhone,21-01-17 23:59
8.23E+17,@MsAutumnWind The fact that #WomensMarch has extended far beyond the borders of the US is a wonderful thing.,Twitter for Android,21-01-17 23:59
8.23E+17,@MsAutumnWind The fact that #WomensMarch has extended far beyond the borders of the US is a wonderful thing.,Twitter for Android,21-01-17 23:59
8.23E+17,Seeing the #WomensMarch makes me so happy,Twitter for iPhone,21-01-17 23:59
8.23E+17,@joshtrujillo @Craken_MacCraic is that what you are calling it? 'Cause everyone else is calling it #womensmarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,I love her precious smile! ðŸ’œ #WomensMarch https://t.co/in3OKmsMZ1,Twitter for iPhone,21-01-17 23:59
8.23E+17,ðŸ‘ŠðŸ¾âœ¨ #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,Feeling totally inspired by all the posts from people in my country flooding the streets today. Keep it up! #WomensMarch #UnitedAgainstHate,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Feminismo nÃ£o Ã© ser superior ao homem, feminismo Ã© um movimento que luta pela igualdade!!! #WomensMarch",Twitter for iPhone,21-01-17 23:59
8.23E+17,"omg SO MANY CITIES in the u.s. AND ELSEWHERE wow march on ladies and men and every1 in btwn, i am so AMPED for CHANGE rn &lt;3&lt;3 #womensmarch",Twitter Web Client,21-01-17 23:59
8.23E+17,"And to all the men who showed up, thank you from the bottom of my heart. #RealMenAreFeminists #WomensMarch",Twitter for iPhone,21-01-17 23:59
8.23E+17,Spotted: a peaceful little protestor at the #albanywomensmarch #albany #womensmarch https://t.co/gnjF0hdkdN,Instagram,21-01-17 23:59
8.23E+17,"@presssec @realDonaldTrump #womensmarch

Watch &amp; weep!! https://t.co/TF1PaI2iDE",Twitter Web Client,21-01-17 23:59
8.23E+17,The pictures from the #WomensMarch across the country are the coolest god damned things I've seen in my life.,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Now obviously ""success"" is relative; if nothing changes then it wasn't successful. But in terms of attendance it's a big win. #WomensMarch",Echofon,21-01-17 23:59
8.23E+17,"National Lawyers Guild showed up for us today, thank you!! 
Who runs the world? Girls! #womensmarch https://t.co/v6QBD2HJdF",Twitter for Android,21-01-17 23:59
8.23E+17,"@POTUS TODAY the @womensmarch made America Great Again....
@MMFlint @SenWarren #WomensMarch",Twitter Web Client,21-01-17 23:59
8.23E+17,ðŸ’“ the future is feminism xoxo #WomensMarch https://t.co/Dx5LJaquEg,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarchOnWashington #WomensMarch - iCloud photo album! - Women's March on Washington - January 21st 2017 https://t.co/yMaY6yKLmx,Twitter for iPhone,21-01-17 23:59
8.23E+17,"#NastyWomen all around the world united today, fighting for what's right! #WomensMarch   https://t.co/lunaMAQui0",Twitter for iPhone,21-01-17 23:59
8.23E+17,"""This is the revolution of love"" #WomensMarch #LoveTrumpsHate https://t.co/OZhsw9DReQ",Twitter for iPhone,21-01-17 23:59
8.23E+17,Women Unite!!!! #Awesome #WomensMarch #WashingtonDC #WomensRights #HumanRights @ The Women'sâ€¦ https://t.co/Ev7SAE0T6Y,Instagram,21-01-17 23:59
8.23E+17,"Today Trumps presidency united America in such a beautiful way. 
S/oof all my friends who were part of this historiâ€¦ https://t.co/HVyByPkzMb",Twitter for iPhone,21-01-17 23:59
8.23E+17,Don't erase the survivors of color who marched today. #WomensMarch,Twitter for Android,21-01-17 23:59
8.23E+17,Today was a giant Z-snap all across America. #womensmarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,One of the best days of my life. Thank you Chicago. #WomensMarch #womensmarchChi,Twitter for iPhone,21-01-17 23:59
8.23E+17,Go USA... For the rights of every body... #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,@TheAnonnMessage #TraverseCity Michigan was overrun with #WomensMarch participants as well--In the middle of a Rich Red area! #GodBlessObama,Twitter for Android,21-01-17 23:59
8.23E+17,"Distraction - don't talk about the #womensmarch - talk about my bullshit instead. 

It's a shitty media strategy though",Twitter for iPhone,21-01-17 23:59
8.23E+17,"Women's March brought out generations of supporters #WomensMarch 

https://t.co/4im7tIIxAj",Twitter for Android,21-01-17 23:59
8.23E+17,Wish I was at the #WomensMarch but I'm feeling all the love â¤ï¸â¤ï¸â¤ï¸ #girlpower,Twitter for iPhone,21-01-17 23:59
8.23E+17,#crowdsize #WomensMarch #seanspicer https://t.co/5Vkz9RwnQh,Twitter for iPad,21-01-17 23:59
8.23E+17,#WordToTupac #Womensmarch https://t.co/37cfD40Us4,Facebook,21-01-17 23:59
8.23E+17,@CTVSarah @CTVVancouver @CdnWomenMarch I Hope child protective services are called in to remove this toddler from hâ€¦ https://t.co/0qift9Gc6j,Twitter Web Client,21-01-17 23:59
8.23E+17,@bethanyshondark #WomensMarch supported by commies and sharia lovers: https://t.co/oDkUGGBqRL,Mobile Web (M5),21-01-17 23:59
8.23E+17,Senator Demands Answers on Loretta Lynchâ€™s Role in Money Laundering Settlement | #WomensMarch https://t.co/l3xTZUgkhm,Twitter for Android,21-01-17 23:59
8.23E+17,"Favorite chant: ""Welcome to your first day, we will not go away."" #womensmarch",Twitter for iPhone,21-01-17 23:59
8.23E+17,"@cher &amp; @madonna 
@ the #womensmarch today. Anything is possible. March on my ladies.â€¦ https://t.co/IAtkNCCzQb",Instagram,21-01-17 23:59
8.23E+17,Felt good to see all the love and support in Madison! #womensmarch https://t.co/vHcA1GkAwp,Twitter for Android,21-01-17 23:59
8.23E+17,This is my favorite one so far #WomensMarch https://t.co/2YLAhBSl2N,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch #AZCapitol https://t.co/cVnCtvk4Hx,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch,Twitter for Android,21-01-17 23:59
8.23E+17,We must focus on the things that make us the same in order to #unite! #WomensMarchÂ  #JoinTheRevolutionâ€¦ https://t.co/59dlkxj72g,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Chants at the #WomensMarch ""Hands too small, can't build the wall"".",Twitter for iPhone,21-01-17 23:59
8.23E+17,This is only the beginning. Now we double down on the real work that needs to happen. #WomensMarchchicagoâ€¦ https://t.co/ADDBxSBZRX,Twitter for iPhone,21-01-17 23:59
8.23E+17,@womensmarch #WomensMarchOnWashington WomensMarchOnWashington #washington  #womensmarch2017  #powerwomen âœŠðŸ»âœŠðŸ»âœŠðŸ» â™€â™€â€¦ https://t.co/1EDdUeywbk,Twitter for iPhone,21-01-17 23:59
8.23E+17,"@CaitiWard_ Solidarity, sister. LOVE. #WomensMarch",Twitter Web Client,21-01-17 23:59
8.23E+17,Math Q I've been pondering: what's the best way to actually measure crowd size? How do they do it? Computers? #womensmarch #Inauguration,Twitter for iPhone,21-01-17 23:59
